"","code_state","domicilios","residentes","cid","obitos"
"806",27,842802,3098848,"C139",7
"807",27,842802,3098848,"C140",9
"808",27,842802,3098848,"C148",1
"809",27,842802,3098848,"C150",4
"810",27,842802,3098848,"C151",1
"811",27,842802,3098848,"C154",1
"812",27,842802,3098848,"C158",7
"813",27,842802,3098848,"C159",77
"814",27,842802,3098848,"C160",3
"815",27,842802,3098848,"C161",2
"816",27,842802,3098848,"C162",2
"817",27,842802,3098848,"C163",3
"818",27,842802,3098848,"C166",1
"819",27,842802,3098848,"C168",9
"820",27,842802,3098848,"C169",120
"821",27,842802,3098848,"C170",10
"822",27,842802,3098848,"C179",5
"823",27,842802,3098848,"C181",2
"824",27,842802,3098848,"C182",1
"825",27,842802,3098848,"C185",1
"826",27,842802,3098848,"C186",1
"827",27,842802,3098848,"C187",7
"828",27,842802,3098848,"C188",6
"829",27,842802,3098848,"C189",71
"830",27,842802,3098848,"C19",13
"831",27,842802,3098848,"C20",43
"832",27,842802,3098848,"C210",1
"833",27,842802,3098848,"C211",6
"834",27,842802,3098848,"C218",7
"835",27,842802,3098848,"C220",22
"836",27,842802,3098848,"C221",15
"837",27,842802,3098848,"C223",1
"838",27,842802,3098848,"C229",89
"839",27,842802,3098848,"C23",23
"840",27,842802,3098848,"C240",5
"841",27,842802,3098848,"C241",1
"842",27,842802,3098848,"C248",2
"843",27,842802,3098848,"C249",15
"844",27,842802,3098848,"C250",24
"845",27,842802,3098848,"C252",3
"846",27,842802,3098848,"C257",2
"847",27,842802,3098848,"C259",83
"848",27,842802,3098848,"C260",32
"849",27,842802,3098848,"C261",1
"850",27,842802,3098848,"C268",1
"851",27,842802,3098848,"C269",10
"852",27,842802,3098848,"C300",1
"853",27,842802,3098848,"C310",1
"854",27,842802,3098848,"C319",2
"855",27,842802,3098848,"C320",1
"856",27,842802,3098848,"C328",2
"857",27,842802,3098848,"C329",58
"858",27,842802,3098848,"C33",1
"859",27,842802,3098848,"C340",3
"860",27,842802,3098848,"C341",1
"861",27,842802,3098848,"C342",1
"862",27,842802,3098848,"C348",13
"863",27,842802,3098848,"C349",228
"864",27,842802,3098848,"C380",1
"865",27,842802,3098848,"C381",2
"866",27,842802,3098848,"C383",5
"867",27,842802,3098848,"C384",1
"868",27,842802,3098848,"C399",1
"869",27,842802,3098848,"C400",3
"870",27,842802,3098848,"C402",1
"871",27,842802,3098848,"C409",1
"872",27,842802,3098848,"C410",2
"873",27,842802,3098848,"C411",1
"874",27,842802,3098848,"C412",4
"875",27,842802,3098848,"C414",2
"876",27,842802,3098848,"C418",1
"877",27,842802,3098848,"C419",5
"878",27,842802,3098848,"C433",1
"879",27,842802,3098848,"C437",2
"880",27,842802,3098848,"C439",7
"881",27,842802,3098848,"C442",1
"882",27,842802,3098848,"C443",1
"883",27,842802,3098848,"C445",1
"884",27,842802,3098848,"C448",8
"885",27,842802,3098848,"C449",29
"886",27,842802,3098848,"C450",1
"887",27,842802,3098848,"C469",1
"888",27,842802,3098848,"C470",1
"889",27,842802,3098848,"C479",1
"890",27,842802,3098848,"C480",6
"891",27,842802,3098848,"C481",1
"892",27,842802,3098848,"C482",12
"893",27,842802,3098848,"C488",1
"894",27,842802,3098848,"C491",1
"895",27,842802,3098848,"C492",2
"896",27,842802,3098848,"C493",2
"897",27,842802,3098848,"C495",2
"898",27,842802,3098848,"C499",12
"899",27,842802,3098848,"C500",3
"900",27,842802,3098848,"C508",15
"901",27,842802,3098848,"C509",211
"902",27,842802,3098848,"C518",1
"903",27,842802,3098848,"C519",2
"904",27,842802,3098848,"C52",1
"905",27,842802,3098848,"C530",1
"906",27,842802,3098848,"C538",16
"907",27,842802,3098848,"C539",124
"908",27,842802,3098848,"C541",16
"909",27,842802,3098848,"C549",2
"910",27,842802,3098848,"C55",22
"911",27,842802,3098848,"C56",56
"912",27,842802,3098848,"C570",2
"913",27,842802,3098848,"C578",2
"914",27,842802,3098848,"C602",1
"915",27,842802,3098848,"C609",7
"916",27,842802,3098848,"C61",205
"917",27,842802,3098848,"C629",7
"918",27,842802,3098848,"C632",1
"919",27,842802,3098848,"C64",35
"920",27,842802,3098848,"C65",1
"921",27,842802,3098848,"C678",4
"922",27,842802,3098848,"C679",41
"923",27,842802,3098848,"C680",1
"924",27,842802,3098848,"C698",1
"925",27,842802,3098848,"C699",2
"926",27,842802,3098848,"C700",2
"927",27,842802,3098848,"C709",3
"928",27,842802,3098848,"C710",39
"929",27,842802,3098848,"C711",1
"930",27,842802,3098848,"C715",1
"931",27,842802,3098848,"C716",1
"932",27,842802,3098848,"C717",1
"933",27,842802,3098848,"C718",2
"934",27,842802,3098848,"C719",50
"935",27,842802,3098848,"C720",1
"936",27,842802,3098848,"C725",1
"937",27,842802,3098848,"C729",10
"938",27,842802,3098848,"C73",11
"939",27,842802,3098848,"C741",1
"940",27,842802,3098848,"C749",6
"941",27,842802,3098848,"C755",1
"942",27,842802,3098848,"C760",28
"943",27,842802,3098848,"C761",2
"944",27,842802,3098848,"C762",12
"945",27,842802,3098848,"C763",6
"946",27,842802,3098848,"C767",6
"947",27,842802,3098848,"C768",9
"948",27,842802,3098848,"C770",1
"949",27,842802,3098848,"C779",2
"950",27,842802,3098848,"C780",14
"951",27,842802,3098848,"C783",1
"952",27,842802,3098848,"C785",3
"953",27,842802,3098848,"C786",4
"954",27,842802,3098848,"C787",12
"955",27,842802,3098848,"C788",7
"956",27,842802,3098848,"C790",3
"957",27,842802,3098848,"C792",1
"958",27,842802,3098848,"C793",5
"959",27,842802,3098848,"C794",2
"960",27,842802,3098848,"C795",4
"961",27,842802,3098848,"C796",1
"962",27,842802,3098848,"C798",27
"963",27,842802,3098848,"C80",47
"964",27,842802,3098848,"C812",1
"965",27,842802,3098848,"C817",1
"966",27,842802,3098848,"C819",3
"967",27,842802,3098848,"C827",1
"968",27,842802,3098848,"C829",1
"969",27,842802,3098848,"C833",2
"970",27,842802,3098848,"C837",1
"971",27,842802,3098848,"C838",3
"972",27,842802,3098848,"C839",4
"973",27,842802,3098848,"C840",1
"974",27,842802,3098848,"C841",1
"975",27,842802,3098848,"C842",1
"976",27,842802,3098848,"C844",1
"977",27,842802,3098848,"C845",3
"978",27,842802,3098848,"C851",3
"979",27,842802,3098848,"C857",1
"980",27,842802,3098848,"C859",15
"981",27,842802,3098848,"C900",39
"982",27,842802,3098848,"C901",1
"983",27,842802,3098848,"C902",1
"984",27,842802,3098848,"C910",18
"985",27,842802,3098848,"C911",7
"986",27,842802,3098848,"C914",1
"987",27,842802,3098848,"C915",1
"988",27,842802,3098848,"C917",1
"989",27,842802,3098848,"C919",3
"990",27,842802,3098848,"C920",27
"991",27,842802,3098848,"C921",4
"992",27,842802,3098848,"C922",1
"993",27,842802,3098848,"C924",2
"994",27,842802,3098848,"C929",8
"995",27,842802,3098848,"C947",1
"996",27,842802,3098848,"C950",11
"997",27,842802,3098848,"C959",14
"998",27,842802,3098848,"C969",1
"999",27,842802,3098848,"C97",4
"1000",27,842802,3098848,"D040",1
"1001",27,842802,3098848,"D045",1
"1002",27,842802,3098848,"D049",1
"1003",27,842802,3098848,"D051",2
"1004",27,842802,3098848,"D135",1
"1005",27,842802,3098848,"D137",1
"1006",27,842802,3098848,"D250",1
"1007",27,842802,3098848,"D259",1
"1008",27,842802,3098848,"D291",1
"1009",27,842802,3098848,"D300",2
"1010",27,842802,3098848,"D320",1
"1011",27,842802,3098848,"D329",2
"1012",27,842802,3098848,"D352",2
"1013",27,842802,3098848,"D361",1
"1014",27,842802,3098848,"D376",3
"1015",27,842802,3098848,"D377",1
"1016",27,842802,3098848,"D381",2
"1017",27,842802,3098848,"D391",1
"1018",27,842802,3098848,"D400",2
"1019",27,842802,3098848,"D407",1
"1020",27,842802,3098848,"D409",1
"1021",27,842802,3098848,"D410",3
"1022",27,842802,3098848,"D430",2
"1023",27,842802,3098848,"D432",2
"1024",27,842802,3098848,"D439",2
"1025",27,842802,3098848,"D440",1
"1026",27,842802,3098848,"D444",2
"1027",27,842802,3098848,"D45",1
"1028",27,842802,3098848,"D461",1
"1029",27,842802,3098848,"D469",8
"1030",27,842802,3098848,"D471",1
"1031",27,842802,3098848,"D479",6
"1032",27,842802,3098848,"D486",1
"1033",27,842802,3098848,"D487",2
"1034",27,842802,3098848,"D489",7
"1035",27,842802,3098848,"D500",2
"1036",27,842802,3098848,"D509",3
"1037",27,842802,3098848,"D539",4
"1038",27,842802,3098848,"D570",3
"1039",27,842802,3098848,"D571",7
"1040",27,842802,3098848,"D591",3
"1041",27,842802,3098848,"D593",5
"1042",27,842802,3098848,"D609",2
"1043",27,842802,3098848,"D610",1
"1044",27,842802,3098848,"D612",1
"1045",27,842802,3098848,"D618",1
"1046",27,842802,3098848,"D619",8
"1047",27,842802,3098848,"D62",2
"1048",27,842802,3098848,"D648",2
"1049",27,842802,3098848,"D649",51
"1050",27,842802,3098848,"D65",3
"1051",27,842802,3098848,"D66",1
"1052",27,842802,3098848,"D688",1
"1053",27,842802,3098848,"D689",4
"1054",27,842802,3098848,"D691",1
"1055",27,842802,3098848,"D694",1
"1056",27,842802,3098848,"D696",6
"1057",27,842802,3098848,"D70",1
"1058",27,842802,3098848,"D729",1
"1059",27,842802,3098848,"D734",1
"1060",27,842802,3098848,"D759",3
"1061",27,842802,3098848,"D849",6
"1062",27,842802,3098848,"D860",1
"1063",27,842802,3098848,"D899",1
"1064",27,842802,3098848,"E039",1
"1065",27,842802,3098848,"E059",1
"1066",27,842802,3098848,"E100",6
"1067",27,842802,3098848,"E101",17
"1068",27,842802,3098848,"E102",11
"1069",27,842802,3098848,"E103",1
"1070",27,842802,3098848,"E105",10
"1071",27,842802,3098848,"E106",3
"1072",27,842802,3098848,"E107",9
"1073",27,842802,3098848,"E108",13
"1074",27,842802,3098848,"E109",60
"1075",27,842802,3098848,"E110",5
"1076",27,842802,3098848,"E111",14
"1077",27,842802,3098848,"E112",38
"1078",27,842802,3098848,"E113",1
"1079",27,842802,3098848,"E114",1
"1080",27,842802,3098848,"E115",15
"1081",27,842802,3098848,"E116",4
"1082",27,842802,3098848,"E117",10
"1083",27,842802,3098848,"E118",17
"1084",27,842802,3098848,"E119",214
"1085",27,842802,3098848,"E126",18
"1086",27,842802,3098848,"E127",2
"1087",27,842802,3098848,"E129",1
"1088",27,842802,3098848,"E135",1
"1089",27,842802,3098848,"E140",11
"1090",27,842802,3098848,"E141",82
"1091",27,842802,3098848,"E142",170
"1092",27,842802,3098848,"E144",4
"1093",27,842802,3098848,"E145",79
"1094",27,842802,3098848,"E146",3
"1095",27,842802,3098848,"E147",48
"1096",27,842802,3098848,"E148",53
"1097",27,842802,3098848,"E149",622
"1098",27,842802,3098848,"E15",1
"1099",27,842802,3098848,"E161",2
"1100",27,842802,3098848,"E162",9
"1101",27,842802,3098848,"E271",1
"1102",27,842802,3098848,"E282",1
"1103",27,842802,3098848,"E349",2
"1104",27,842802,3098848,"E43",29
"1105",27,842802,3098848,"E440",17
"1106",27,842802,3098848,"E441",6
"1107",27,842802,3098848,"E46",61
"1108",27,842802,3098848,"E512",1
"1109",27,842802,3098848,"E639",1
"1110",27,842802,3098848,"E660",2
"1111",27,842802,3098848,"E668",14
"1112",27,842802,3098848,"E669",32
"1113",27,842802,3098848,"E709",1
"1114",27,842802,3098848,"E725",2
"1115",27,842802,3098848,"E729",1
"1116",27,842802,3098848,"E750",1
"1117",27,842802,3098848,"E752",1
"1118",27,842802,3098848,"E780",2
"1119",27,842802,3098848,"E782",2
"1120",27,842802,3098848,"E788",15
"1121",27,842802,3098848,"E789",4
"1122",27,842802,3098848,"E802",1
"1123",27,842802,3098848,"E840",5
"1124",27,842802,3098848,"E854",1
"1125",27,842802,3098848,"E86",19
"1126",27,842802,3098848,"E870",6
"1127",27,842802,3098848,"E871",3
"1128",27,842802,3098848,"E872",7
"1129",27,842802,3098848,"E874",1
"1130",27,842802,3098848,"E875",2
"1131",27,842802,3098848,"E876",2
"1132",27,842802,3098848,"E878",27
"1133",27,842802,3098848,"E880",2
"1134",27,842802,3098848,"E888",1
"1135",27,842802,3098848,"E889",46
"1136",27,842802,3098848,"F013",1
"1137",27,842802,3098848,"F019",2
"1138",27,842802,3098848,"F03",16
"1139",27,842802,3098848,"F059",2
"1140",27,842802,3098848,"F09",1
"1141",27,842802,3098848,"F100",2
"1142",27,842802,3098848,"F101",4
"1143",27,842802,3098848,"F102",153
"1144",27,842802,3098848,"F103",1
"1145",27,842802,3098848,"F104",1
"1146",27,842802,3098848,"F106",2
"1147",27,842802,3098848,"F107",1
"1148",27,842802,3098848,"F108",1
"1149",27,842802,3098848,"F109",9
"1150",27,842802,3098848,"F119",1
"1151",27,842802,3098848,"F140",2
"1152",27,842802,3098848,"F170",1
"1153",27,842802,3098848,"F171",3
"1154",27,842802,3098848,"F172",33
"1155",27,842802,3098848,"F179",4
"1156",27,842802,3098848,"F190",1
"1157",27,842802,3098848,"F198",1
"1158",27,842802,3098848,"F199",1
"1159",27,842802,3098848,"F200",1
"1160",27,842802,3098848,"F208",1
"1161",27,842802,3098848,"F209",8
"1162",27,842802,3098848,"F229",2
"1163",27,842802,3098848,"F238",1
"1164",27,842802,3098848,"F239",3
"1165",27,842802,3098848,"F29",1
"1166",27,842802,3098848,"F321",1
"1167",27,842802,3098848,"F322",2
"1168",27,842802,3098848,"F328",2
"1169",27,842802,3098848,"F329",6
"1170",27,842802,3098848,"F339",2
"1171",27,842802,3098848,"F39",1
"1172",27,842802,3098848,"F409",1
"1173",27,842802,3098848,"F411",3
"1174",27,842802,3098848,"F419",2
"1175",27,842802,3098848,"F501",1
"1176",27,842802,3098848,"F508",1
"1177",27,842802,3098848,"F721",1
"1178",27,842802,3098848,"F799",2
"1179",27,842802,3098848,"F89",1
"1180",27,842802,3098848,"F99",13
"1181",27,842802,3098848,"G001",1
"1182",27,842802,3098848,"G009",1
"1183",27,842802,3098848,"G039",4
"1184",27,842802,3098848,"G040",1
"1185",27,842802,3098848,"G048",1
"1186",27,842802,3098848,"G049",5
"1187",27,842802,3098848,"G060",2
"1188",27,842802,3098848,"G08",1
"1189",27,842802,3098848,"G10",3
"1190",27,842802,3098848,"G111",1
"1191",27,842802,3098848,"G118",1
"1192",27,842802,3098848,"G119",1
"1193",27,842802,3098848,"G121",1
"1194",27,842802,3098848,"G122",27
"1195",27,842802,3098848,"G129",2
"1196",27,842802,3098848,"G20",50
"1197",27,842802,3098848,"G219",1
"1198",27,842802,3098848,"G249",1
"1199",27,842802,3098848,"G300",5
"1200",27,842802,3098848,"G301",3
"1201",27,842802,3098848,"G308",2
"1202",27,842802,3098848,"G309",224
"1203",27,842802,3098848,"G311",3
"1204",27,842802,3098848,"G312",1
"1205",27,842802,3098848,"G318",1
"1206",27,842802,3098848,"G319",7
"1207",27,842802,3098848,"G35",2
"1208",27,842802,3098848,"G360",1
"1209",27,842802,3098848,"G372",1
"1210",27,842802,3098848,"G400",3
"1211",27,842802,3098848,"G402",1
"1212",27,842802,3098848,"G403",1
"1213",27,842802,3098848,"G404",2
"1214",27,842802,3098848,"G405",6
"1215",27,842802,3098848,"G408",1
"1216",27,842802,3098848,"G409",34
"1217",27,842802,3098848,"G410",3
"1218",27,842802,3098848,"G419",8
"1219",27,842802,3098848,"G450",2
"1220",27,842802,3098848,"G452",1
"1221",27,842802,3098848,"G458",1
"1222",27,842802,3098848,"G459",2
"1223",27,842802,3098848,"G610",5
"1224",27,842802,3098848,"G619",1
"1225",27,842802,3098848,"G629",1
"1226",27,842802,3098848,"G700",1
"1227",27,842802,3098848,"G710",3
"1228",27,842802,3098848,"G719",1
"1229",27,842802,3098848,"G800",1
"1230",27,842802,3098848,"G809",35
"1231",27,842802,3098848,"G822",2
"1232",27,842802,3098848,"G825",1
"1233",27,842802,3098848,"G834",1
"1234",27,842802,3098848,"G900",1
"1235",27,842802,3098848,"G903",15
"1236",27,842802,3098848,"G908",1
"1237",27,842802,3098848,"G909",2
"1238",27,842802,3098848,"G910",1
"1239",27,842802,3098848,"G911",3
"1240",27,842802,3098848,"G912",1
"1241",27,842802,3098848,"G919",13
"1242",27,842802,3098848,"G92",3
"1243",27,842802,3098848,"G930",1
"1244",27,842802,3098848,"G931",10
"1245",27,842802,3098848,"G932",3
"1246",27,842802,3098848,"G934",9
"1247",27,842802,3098848,"G936",4
"1248",27,842802,3098848,"G937",2
"1249",27,842802,3098848,"G938",4
"1250",27,842802,3098848,"G939",6
"1251",27,842802,3098848,"G951",1
"1252",27,842802,3098848,"G958",1
"1253",27,842802,3098848,"G959",1
"1254",27,842802,3098848,"G968",1
"1255",27,842802,3098848,"G969",1
"1256",27,842802,3098848,"H449",1
"1257",27,842802,3098848,"H603",1
"1258",27,842802,3098848,"H605",1
"1259",27,842802,3098848,"H669",2
"1260",27,842802,3098848,"H709",1
"1261",27,842802,3098848,"I00",2
"1262",27,842802,3098848,"I010",1
"1263",27,842802,3098848,"I018",2
"1264",27,842802,3098848,"I019",2
"1265",27,842802,3098848,"I050",3
"1266",27,842802,3098848,"I051",1
"1267",27,842802,3098848,"I052",3
"1268",27,842802,3098848,"I058",4
"1269",27,842802,3098848,"I059",5
"1270",27,842802,3098848,"I060",1
"1271",27,842802,3098848,"I062",1
"1272",27,842802,3098848,"I071",1
"1273",27,842802,3098848,"I080",4
"1274",27,842802,3098848,"I082",1
"1275",27,842802,3098848,"I083",7
"1276",27,842802,3098848,"I088",1
"1277",27,842802,3098848,"I089",9
"1278",27,842802,3098848,"I099",1
"1279",27,842802,3098848,"I10",867
"1280",27,842802,3098848,"I110",240
"1281",27,842802,3098848,"I119",100
"1282",27,842802,3098848,"I120",66
"1283",27,842802,3098848,"I129",4
"1284",27,842802,3098848,"I130",5
"1285",27,842802,3098848,"I131",3
"1286",27,842802,3098848,"I132",16
"1287",27,842802,3098848,"I139",2
"1288",27,842802,3098848,"I200",14
"1289",27,842802,3098848,"I209",1
"1290",27,842802,3098848,"I210",23
"1291",27,842802,3098848,"I211",10
"1292",27,842802,3098848,"I212",2
"1293",27,842802,3098848,"I213",5
"1294",27,842802,3098848,"I214",1
"1295",27,842802,3098848,"I219",1848
"1296",27,842802,3098848,"I220",1
"1297",27,842802,3098848,"I228",1
"1298",27,842802,3098848,"I229",1
"1299",27,842802,3098848,"I248",20
"1300",27,842802,3098848,"I249",46
"1301",27,842802,3098848,"I250",1
"1302",27,842802,3098848,"I251",60
"1303",27,842802,3098848,"I253",1
"1304",27,842802,3098848,"I255",29
"1305",27,842802,3098848,"I258",13
"1306",27,842802,3098848,"I259",55
"1307",27,842802,3098848,"I260",3
"1308",27,842802,3098848,"I269",95
"1309",27,842802,3098848,"I270",6
"1310",27,842802,3098848,"I271",1
"1311",27,842802,3098848,"I272",2
"1312",27,842802,3098848,"I279",5
"1313",27,842802,3098848,"I289",1
"1314",27,842802,3098848,"I308",1
"1315",27,842802,3098848,"I309",2
"1316",27,842802,3098848,"I313",4
"1317",27,842802,3098848,"I318",1
"1318",27,842802,3098848,"I319",3
"1319",27,842802,3098848,"I330",7
"1320",27,842802,3098848,"I339",3
"1321",27,842802,3098848,"I340",25
"1322",27,842802,3098848,"I342",1
"1323",27,842802,3098848,"I349",2
"1324",27,842802,3098848,"I350",11
"1325",27,842802,3098848,"I351",5
"1326",27,842802,3098848,"I352",2
"1327",27,842802,3098848,"I358",4
"1328",27,842802,3098848,"I361",2
"1329",27,842802,3098848,"I38",15
"1330",27,842802,3098848,"I409",1
"1331",27,842802,3098848,"I420",62
"1332",27,842802,3098848,"I421",1
"1333",27,842802,3098848,"I422",10
"1334",27,842802,3098848,"I423",1
"1335",27,842802,3098848,"I424",1
"1336",27,842802,3098848,"I426",1
"1337",27,842802,3098848,"I428",2
"1338",27,842802,3098848,"I429",42
"1339",27,842802,3098848,"I441",1
"1340",27,842802,3098848,"I442",23
"1341",27,842802,3098848,"I443",4
"1342",27,842802,3098848,"I447",1
"1343",27,842802,3098848,"I459",3
"1344",27,842802,3098848,"I461",52
"1345",27,842802,3098848,"I471",3
"1346",27,842802,3098848,"I472",4
"1347",27,842802,3098848,"I48",52
"1348",27,842802,3098848,"I490",4
"1349",27,842802,3098848,"I494",1
"1350",27,842802,3098848,"I495",2
"1351",27,842802,3098848,"I498",7
"1352",27,842802,3098848,"I499",56
"1353",27,842802,3098848,"I500",172
"1354",27,842802,3098848,"I501",48
"1355",27,842802,3098848,"I509",286
"1356",27,842802,3098848,"I510",2
"1357",27,842802,3098848,"I511",3
"1358",27,842802,3098848,"I513",3
"1359",27,842802,3098848,"I514",1
"1360",27,842802,3098848,"I516",11
"1361",27,842802,3098848,"I517",6
"1362",27,842802,3098848,"I518",1
"1363",27,842802,3098848,"I519",31
"1364",27,842802,3098848,"I600",2
"1365",27,842802,3098848,"I601",3
"1366",27,842802,3098848,"I603",1
"1367",27,842802,3098848,"I607",2
"1368",27,842802,3098848,"I609",49
"1369",27,842802,3098848,"I610",3
"1370",27,842802,3098848,"I611",1
"1371",27,842802,3098848,"I612",3
